fecha,produccion_kg,consumo_kwh,fallas_maquina,mantenimiento,ventas_usd,costos_usd,tiempo_inactividad_horas,period,is_synthetic
2020-08-29,616.3220427666155,2132.2858102406303,0,0,898.4175735107514,727.9155905889406,0.7928342205864201,pre,True
2020-08-30,227.63321751456644,1023.8037255766101,1,0,331.82276267753764,268.84932951768803,0.2928264641933008,pre,True
2020-08-31,422.55837926277604,1461.9227831860724,0,0,615.9667307366714,499.0683617587957,0.5435774157471218,pre,True
2020-09-01,458.6746792494547,1701.300739358184,0,0,673.366081022845,568.5886251622137,0.9578859826940792,pre,True
2020-09-02,387.4773244050143,1437.2178982573855,0,0,568.8434509765502,480.32997924692415,0.809199012831295,pre,True
2020-09-03,450.0843567453305,1669.437803188465,0,0,660.7548947921385,557.939771228719,0.93994614453474,pre,True
2020-09-04,474.32543764524917,2287.157609850077,1,0,696.3424743638866,587.9898339090586,0.9905706778911076,pre,True
2020-09-05,657.8999047133184,2440.2602649528703,0,0,965.8424599915105,815.5549439254157,1.373943505605901,pre,True
2020-09-06,203.68441387583124,982.1492170368866,1,0,299.0227752738255,252.49407933775296,0.4253699926583643,pre,True
2020-09-07,455.5454644071931,1689.6939605984285,0,0,668.7721776958506,564.7095447475064,0.9513510001239808,pre,True
2020-09-08,393.68272319767647,1460.2347553711109,0,0,577.9534046217705,488.0224011915506,0.8221582294382469,pre,True
2020-09-09,482.9098723093186,1791.193104767809,0,0,708.9450168390889,598.6313890771464,1.008498220016434,pre,True
2020-09-10,498.7392931279021,1849.9070616540614,0,0,732.1836989457897,618.2540737980039,1.0415560298373259,pre,True
2020-09-11,692.0125979357437,2566.7899227394687,0,0,1015.9222476656552,857.8421906765503,1.4451836942362686,pre,True
2020-09-12,632.8487251252475,3051.5436505782914,1,1,929.0655996428611,784.5006555483452,1.3216271801949782,pre,True
2020-09-13,192.00306017897483,712.1713123036147,0,0,281.87374194858273,238.0134787312458,0.4009749138120237,pre,True
2020-09-14,401.05557010151074,1487.5818718703106,0,0,588.7772526565914,497.16203124796084,0.8375555186744625,pre,True
2020-09-15,339.79479577173805,1260.3554620073533,0,0,498.84220850206276,421.22110616891524,0.7096198822109542,pre,True
2020-09-16,374.8031654721075,1807.269532836142,1,0,550.2369110540125,464.6186637355884,0.782730581645745,pre,True
2020-09-17,558.9932607856131,2073.3990579706415,0,0,820.640681428758,692.9469273192116,1.1673890736745554,pre,True
2020-09-18,579.4835689562219,2149.4010219277034,0,0,850.7218678033155,718.3474054335489,1.2101805768153546,pre,True
2020-09-19,510.6965840043441,1894.2586440045402,0,0,749.7378270923339,633.0767354527217,1.0665273697427284,pre,True
2020-09-20,208.77554838491022,774.3832631187921,0,0,306.49691205841617,258.805221639678,0.43600220455686456,pre,True
2020-09-21,407.1005825073533,1510.0038291763428,0,0,597.6517480181348,504.6556328100763,0.8501797879239521,pre,True
2020-09-22,337.5315373813122,1251.9606598802973,0,0,495.5195890036486,418.41549462152227,0.7048933438047985,pre,True
2020-09-23,366.3070553915317,1358.6938463433241,0,0,537.7640351624167,454.08659870455995,0.7649874946130657,pre,True
2020-09-24,466.96512355449767,2251.666790578142,1,1,685.5370253635263,578.8657399510696,0.9751995619025526,pre,True
2020-09-25,626.2840626208152,3019.8893967443682,1,0,919.4282220769566,776.3628781716719,1.3079176852553347,pre,True
2020-09-26,621.3716852757921,2304.7710183299864,0,0,912.2165131447425,770.2733292882341,1.2976587858362487,pre,True
2020-09-27,172.36665488663465,831.1376011488871,1,1,253.0461439248249,213.67152746729235,0.35996668242063534,pre,True
2020-09-28,424.02736014818026,1572.7880651895732,0,0,622.5014256654807,525.6386381134713,0.8855292932876646,pre,True
2020-09-29,409.50454757953446,1518.9205358089946,0,0,601.1809346351489,507.6356691128566,0.8552001750298995,pre,True
2020-09-30,431.0510442616472,2078.492102407958,1,0,632.8126786292735,534.3454341811869,0.9001973987304376,pre,True
2020-10-01,446.79279984607155,2350.9960684729244,1,1,658.2714304547413,591.4026705696702,1.5662267807077468,pre,True
2020-10-02,465.8249903573927,1885.4940595144374,0,0,686.312050797976,616.5948587586113,1.63294389540752,pre,True
2020-10-03,501.77228912062134,2030.9959533086214,0,1,739.2741392336152,664.1769337062457,1.758956718435259,pre,True
2020-10-04,216.20778244208157,1137.6719738315014,1,0,318.54453848099075,286.18603517837687,0.7579137783215998,pre,True
2020-10-05,303.9953025699908,1230.4649792967364,0,0,447.8841707906034,402.3870434851823,1.065651873213956,pre,True
2020-10-06,338.4528314624351,1369.9368139494984,0,0,498.6513426021889,447.9971666009617,1.186442325895714,pre,True
2020-10-07,338.19939888149094,1779.5843115740006,1,0,498.277953801744,447.6617075129205,1.1855539210344106,pre,True
2020-10-08,403.1599165039673,2121.402536015002,1,0,593.985970746422,533.6474790310746,1.4132722334691954,pre,True
2020-10-09,522.618598276313,2115.3744063531904,0,0,769.9875476689047,691.7704018875693,1.832033204201829,pre,True
2020-10-10,413.31328439137184,1672.9453304779424,0,0,608.945191229558,547.0871067196947,1.4488647423572296,pre,True
2020-10-11,203.75882429601052,1072.1663263186495,1,0,300.20316527777743,269.7078217963955,0.7142741054195213,pre,True
2020-10-12,432.1325505136665,1749.1190335048752,0,0,636.6721045430655,571.9974549766961,1.514835453174769,pre,True
2020-10-13,309.5054820607421,1252.7682281814705,0,0,456.0024612748924,409.6806589312487,1.0849677410790928,pre,True
2020-10-14,305.87500445628126,1609.4953481090174,1,0,450.65358437547576,404.87513352559927,1.072241145545715,pre,True
2020-10-15,392.35621837730315,1588.118573021109,0,0,578.068601839648,519.3470338888544,1.375399999757074,pre,True
2020-10-16,510.5742547460831,2066.623182938628,0,0,752.2423036827342,675.8277615149167,1.7898119029642328,pre,True
2020-10-17,485.26745079253317,2553.4473012192043,1,0,714.9571324703057,642.3301056733973,1.701099206385805,pre,True
2020-10-18,253.41602446796995,1025.7380316876759,0,0,373.3644073587482,335.4371728620955,0.8883468227754925,pre,True
2020-10-19,393.48113938821587,1592.6718536037408,0,0,579.7259771672208,520.8360491331979,1.3793433968173654,pre,True
2020-10-20,392.59833817345293,1589.0985879339648,0,1,578.4253232205829,519.6675186730542,1.3762487477874807,pre,True
2020-10-21,376.01593173352586,1978.5725676270104,1,0,553.9940333444852,497.71801667476063,1.318119321655855,pre,True
2020-10-22,539.6777400775934,2184.4237514775273,0,0,795.1212241286146,714.3509403885919,1.8918338204030334,pre,True
2020-10-23,436.20139422628233,2295.26474742141,1,0,642.6668376093172,577.3832289609695,1.5290987358225845,pre,True
2020-10-24,358.6897941252398,1451.848848883603,0,0,528.4669850312815,474.7840659581686,1.2573827548676832,pre,True
2020-10-25,264.0996698973484,1389.6761224164175,1,0,389.1048995101238,349.57870880567083,0.9257982132026508,pre,True
2020-10-26,323.0668036494051,1307.659639814348,0,0,475.9827084142856,427.6312655810257,1.1325067906369004,pre,True
2020-10-27,351.6710091911962,1423.4393011519642,0,0,518.1260269850042,465.4935667478465,1.2327784887839093,pre,True
2020-10-28,421.13213388747965,1704.5932553044702,0,0,620.4649051642642,557.4366210233575,1.4762736251309592,pre,True
2020-10-29,299.3116348288923,1211.5071563259135,0,0,440.9836015227686,396.1874502708311,1.0492333323364558,pre,True
2020-10-30,372.833232301047,1509.0964616429237,0,1,549.3048796498707,493.5051982393762,1.3069624071133445,pre,True
2020-10-31,380.9981749579945,1542.1452486222117,0,0,561.3345016227885,504.31282292363824,1.3355845152956158,pre,True
2020-11-01,317.14699660804024,1080.0595637381184,0,0,471.6877547085003,375.4733862551706,0.5010707173905701,pre,True
2020-11-02,488.1158353324138,1662.30228191109,0,0,725.9670274921764,577.8850423847474,0.7711898721903565,pre,True
2020-11-03,510.64812125533837,2260.748204634181,1,0,759.4789430048734,604.5612328769632,0.8067893537954206,pre,True
2020-11-04,424.31243107501797,1445.016677114974,0,0,631.0732248744447,502.3475770852111,0.6703848263121343,pre,True
2020-11-05,504.99044423163855,1719.7695854670903,0,0,751.064368688494,597.8630545144165,0.7978506083072108,pre,True
2020-11-06,631.4708103630103,2150.5046405876583,0,0,939.1766338314247,747.6043791180119,0.9976809975938351,pre,True
2020-11-07,746.7440931492749,2543.0734268236038,0,0,1110.6207796592676,884.0775297245765,1.179804956261068,pre,True
2020-11-08,266.7426242701714,908.4050155948989,0,0,396.72212214750806,315.7991639980513,0.4214352320254943,pre,True
2020-11-09,509.96705592831427,1736.7176793021033,0,0,758.4660052241293,603.7549130715299,0.8057133168294343,pre,True
2020-11-10,453.18263874449633,1543.3355772906639,0,0,674.0114320125512,536.5272942242201,0.7159977938725325,pre,True
2020-11-11,463.3764144464789,1578.050977579113,0,0,689.1724747602229,548.5958035353124,0.7321032672288629,pre,True
2020-11-12,587.5192874379644,2000.825585815719,0,0,873.8082230116437,695.5697474795663,0.9282405760921343,pre,True
2020-11-13,454.67198544628013,1548.407620116822,0,0,676.2265140068956,538.2905461402325,0.7183508605207669,pre,True
2020-11-14,543.5775738021985,2406.533918173849,1,1,808.4544013939842,643.5467291532508,0.8588156526013531,pre,True
2020-11-15,226.56176607954936,771.5671434657758,0,0,336.9617618574851,268.22865868402056,0.35795220474074735,pre,True
2020-11-16,332.33005647042745,1471.2960789212746,1,0,494.2692815483878,393.4487571753346,0.5250589209012367,pre,True
2020-11-17,425.99660341350983,1450.7522081482996,0,0,633.5780679831032,504.3414849504411,0.6730457042358828,pre,True
2020-11-18,527.7307043793138,2336.3764455314604,1,0,784.8856010043111,624.7854676959723,0.8337786750639842,pre,True
2020-11-19,497.07882190304736,1692.8261697889664,0,0,739.2975368654359,588.4964085796939,0.7853507823012598,pre,True
2020-11-20,631.5668629839532,2150.831752472624,0,0,939.3194913883023,747.7180967417949,0.9978327542120529,pre,True
2020-11-21,777.4551054353989,3441.959659962974,1,0,1156.2967866370984,920.4365931926956,1.2283262701078994,pre,True
2020-11-22,345.3292587610771,1176.0356319074822,0,0,513.6027912680339,408.8386380661771,0.5455967777529318,pre,True
2020-11-23,466.75306488771065,1589.5503253309698,0,0,694.194514010459,552.5934525401245,0.7374381456198326,pre,True
2020-11-24,577.7890995917362,1967.6889565785348,0,0,859.3366672120736,684.0500842994119,0.9128675400659404,pre,True
2020-11-25,478.18134233609214,1628.469881521603,0,0,711.1916118466874,566.1235003681057,0.7554940479012474,pre,True
2020-11-26,457.54328180696285,1558.1859599019992,0,1,680.4969480578508,541.6899015779891,0.7228873137827423,pre,True
2020-11-27,560.8061211488276,2482.8083738334462,1,0,834.078149692834,663.9437724224045,0.8860355874293723,pre,True
2020-11-28,528.7748880176073,1800.7686687123137,0,0,786.4385989551595,626.0216867702045,0.8354284143026434,pre,True
2020-11-29,247.67696515239174,1096.5187787649354,1,0,368.36606632012916,293.2271463951641,0.3913127853561452,pre,True
2020-11-30,446.9597455417574,1522.143211007449,0,0,664.7562205365352,529.1599509792062,0.7061660452049109,pre,True
2020-12-01,492.36613644145064,2219.8191647809917,1,0,761.7733614963166,564.7708606890658,0.9037454695638465,pre,True
2020-12-02,391.20353085790225,1356.715649119115,0,0,605.2577678974673,448.73182470275736,0.7180599812275098,pre,True
2020-12-03,434.9378793504119,1508.3888072669877,0,0,672.9221728965144,498.8975120067367,0.7983350375100048,pre,True
2020-12-04,474.31870706546727,1644.963712710994,0,0,733.8509478196298,544.0694731087457,0.8706191407433876,pre,True
2020-12-05,543.6511734295317,2451.036341484983,1,0,841.1199536548112,623.5976002564271,0.9978799284634261,pre,True
2020-12-06,274.0569723585559,950.4448549676142,0,0,424.0123063376149,314.35832138140273,0.503035706235824,pre,True
2020-12-07,416.37713313511074,1877.224836358736,1,0,644.205571591438,477.6073219648115,0.764266507888863,pre,True
2020-12-08,450.0134049479886,2028.873041374736,1,0,696.2465507544044,516.1899635725968,0.8260063921213793,pre,True
2020-12-09,452.2641215302366,1568.4771808413414,0,0,699.7287884830716,518.7716584684124,0.830137616354589,pre,True
2020-12-10,574.435315858845,1992.1736921016186,0,0,888.7482081660715,658.90869362494,1.0543846861950912,pre,True
2020-12-11,528.9661348908046,1834.4840382360537,0,0,818.3997250619185,606.7530586827293,0.9709253187381017,pre,True
2020-12-12,480.545364433634,2166.52553976627,1,0,743.484635766807,551.2117893258026,0.8820482642563857,pre,True
2020-12-13,301.6404693935254,1046.105960077545,0,0,466.68862321435665,345.9980996038567,0.5536656310723502,pre,True
2020-12-14,407.5871785683181,1837.595568298298,1,0,630.6060310419191,467.52476380598983,0.7481324137067877,pre,True
2020-12-15,506.31901620660415,1755.9425683803713,0,0,783.3608171204482,580.7755761453528,0.929356190817472,pre,True
2020-12-16,453.72198277804335,1573.5331249040298,0,0,701.9843454378279,520.4439049751276,0.8328135426631701,pre,True
2020-12-17,462.0243618762881,1602.3262383578026,0,0,714.8295245961608,529.9671874310894,0.8480526847188554,pre,True
2020-12-18,586.7851383381854,2035.0035647891696,0,1,907.8554641036226,673.0746147856122,1.077052971622452,pre,True
2020-12-19,803.6004487713512,2786.931145780615,0,1,1243.305275998191,921.7736223349812,1.475020744045309,pre,True
2020-12-20,350.96957062920717,1217.1820325676476,0,0,543.0090532493859,402.58127399364736,0.6442099403979472,pre,True
2020-12-21,432.84740003357996,1501.1389084813452,0,1,669.6878492124547,496.4996180094913,0.7944979311942489,pre,True
2020-12-22,438.78373457702145,1521.7264475452982,0,0,678.8723588393914,503.308918083759,0.805394162783662,pre,True
2020-12-23,503.41460468671477,2269.630879554004,1,0,778.8672031959295,577.4440574390937,0.9240250996668498,pre,True
2020-12-24,415.06664414577415,1439.4742560349557,0,0,642.1780243481894,476.1041194907738,0.76186108558345,pre,True
2020-12-25,585.4044003829101,2030.2150886035206,0,0,905.719229875295,671.4908329093383,1.0745186062805265,pre,True
2020-12-26,597.3904263819272,2071.7832948207642,0,0,924.2636313693635,685.2394596297534,1.0965191377812837,pre,True
2020-12-27,269.41115735876195,934.332909609375,0,0,416.8244478572137,309.02931773586505,0.4945082427330719,pre,True
2020-12-28,378.0296946688844,1311.028050959209,0,0,584.8756239302952,433.62071479413936,0.6938792062078271,pre,True
2020-12-29,337.4923848853218,1521.5751216171773,1,0,522.1575764158433,387.1222055710048,0.6194723626950273,pre,True
2020-12-30,313.886217426015,1088.5748967827274,0,0,485.63485844931324,360.0446416875099,0.5761428862828106,pre,True
2020-12-31,398.4892945916286,1381.9830838267058,0,0,616.5300718187356,457.0889937891881,0.731433110448493,pre,True
2021-01-01,501.2902552305709,1751.453585158169,0,0,747.5328411768533,596.4975606002458,1.1390405679803688,pre,True
2021-01-02,666.3131529991214,3026.433314882719,1,0,993.6178873970753,792.8623511283363,1.5140085096923004,pre,True
2021-01-03,205.11964345631742,716.6657064831437,0,0,305.87801828215777,244.0768909353893,0.46607647515300465,pre,True
2021-01-04,406.12486133401967,1418.9560578594592,0,0,605.6205328107501,483.25792603614565,0.9228040798680168,pre,True
2021-01-05,599.059456139765,2720.9630899471363,1,0,893.3279923345879,712.8355289442453,1.3611934723558454,pre,True
2021-01-06,419.5454043902139,1465.8459744402821,0,0,625.6334825464651,499.2273591368716,0.9532984747337245,pre,True
2021-01-07,553.3563283031743,1933.366776959942,0,1,825.1746846533098,658.4522570137182,1.2573460184181553,pre,True
2021-01-08,534.7514633074749,1868.3634038480639,0,0,797.4307829021176,636.3138721769191,1.2150717157147197,pre,True
2021-01-09,619.7391068761316,2814.891273184968,1,0,924.165851056559,737.4427521838713,1.4081821398485985,pre,True
2021-01-10,241.37860846847065,843.3505833624091,0,0,359.948024333243,287.22232205830426,0.5484647355887217,pre,True
2021-01-11,395.49915711755705,1381.8310039599098,0,0,589.7752958855207,470.6141401682867,0.8986601671555223,pre,True
2021-01-12,360.96732208278655,1639.5346905853241,1,0,538.2808164192895,429.523863334925,0.8201963219460879,pre,True
2021-01-13,432.79102793672064,1512.1247412946552,0,0,645.385589234286,514.9886512259953,0.9833954144013982,pre,True
2021-01-14,392.7956077916429,1372.3850969028372,0,0,585.7437156028901,467.3971205652855,0.8925171146472788,pre,True
2021-01-15,582.8394969900727,2036.3777590400541,0,0,869.1405041071038,693.5350020242139,1.324338194820107,pre,True
2021-01-16,668.4590114733819,2335.523022760211,0,0,996.8178292776323,795.4157607187564,1.5188843672016452,pre,True
2021-01-17,257.2025432458584,898.6376890022688,0,1,383.54495405472164,306.0516098717442,0.5844201595540843,pre,True
2021-01-18,388.68625787361407,1358.0274756016001,0,0,579.6157807636201,462.5073043835814,0.8831797772148791,pre,True
2021-01-19,434.33000706405915,1517.5017668440962,0,0,647.680541963902,516.819920207775,0.986892309944495,pre,True
2021-01-20,387.38105036374213,1353.4672226369996,0,0,577.6694323796262,460.9542059788306,0.8802140616681187,pre,True
2021-01-21,513.5523860669189,2332.58497620035,1,0,765.8183462456908,611.0885706095634,1.1669027981489148,pre,True
2021-01-22,400.7601605614502,1400.2123773203357,0,0,597.6205967083857,476.87433710578426,0.9106143120612965,pre,True
2021-01-23,540.1467838692872,2453.378286577096,1,1,805.4763797724904,642.7338963449474,1.2273310583471357,pre,True
2021-01-24,180.59597793481996,820.2774951922407,1,0,269.3078971356299,214.89558029167603,0.4103533694011904,pre,True
2021-01-25,324.2291985601072,1132.8215266619616,0,0,483.49628077380214,385.8082697568508,0.7367193090834336,pre,True
2021-01-26,497.8451712946982,1739.416836891679,0,0,742.3954714478305,592.3981707909107,1.1312125874399301,pre,True
2021-01-27,464.04778901700706,2107.732200778857,1,0,691.9962208444807,552.181837293576,1.054417578751552,pre,True
2021-01-28,400.65389024452384,1399.8410804007676,0,0,597.4621245435754,476.7478834511413,0.9103728427710236,pre,True
2021-01-29,421.027662956771,1471.024824524519,0,0,627.8438525787083,500.99113493323824,0.9566664888172388,pre,True
2021-01-30,364.1269986379183,1653.8861263143992,1,0,542.9925816447499,433.283639906993,0.8273757947972731,pre,True
2021-01-31,224.38421841180391,783.9740343835449,0,0,334.6056911229464,267.0002808218789,0.5098497824739396,pre,True
2021-02-01,420.55459220540007,1466.2426035759615,0,0,636.6404858131368,487.58853730269067,0.6369741389335306,pre,True
2021-02-02,533.5231441194405,2418.1323707328665,1,0,807.6536077838397,618.5636164240899,0.8080768861527768,pre,True
2021-02-03,595.3626301584825,2075.7021064439036,0,0,901.2669487483873,690.2599552684895,0.9017392883756317,pre,True
2021-02-04,443.46456146996474,1546.1170684014803,0,0,671.3218666204897,514.1502218268794,0.6716736956991892,pre,True
2021-02-05,530.6167749788852,1849.9689126355736,0,0,803.2539120109501,615.1939890216792,0.8036748845695342,pre,True
2021-02-06,797.6500977350153,2780.9672697008573,0,0,1207.4920953018561,924.7908634035607,1.2081249226422877,pre,True
2021-02-07,271.8642656607054,947.8411984785389,0,0,411.5513214534833,315.19784136284454,0.4117670089343537,pre,True
2021-02-08,575.5944593029204,2006.7813650219728,0,0,871.3416593082579,667.3408534651602,0.8717983155687941,pre,True
2021-02-09,436.35222967273023,1521.3202784361483,0,0,660.5551351316939,505.9042258917518,0.6609013215382139,pre,True
2021-02-10,580.0341474069943,2628.9381509216973,1,0,878.0625113541582,672.488201916151,0.8785226899060137,pre,True
2021-02-11,523.1473647455147,1823.9271865178728,0,0,791.9466309876385,606.5339984337647,0.7923616775806569,pre,True
2021-02-12,630.1316262841273,2196.9224767545647,0,0,953.9006638353802,730.5709262544065,0.9544005879528793,pre,True
2021-02-13,825.51718437954,2878.1244769530113,0,0,1249.6776186759587,957.099800858356,1.2503325547760795,pre,True
2021-02-14,265.00241650298443,923.9177037388871,0,1,401.1637735291122,307.24225353663724,0.4013740170618589,pre,True
2021-02-15,404.90878755081246,1835.2025721148832,1,1,612.9556827914895,469.44888278970865,0.6132769230845339,pre,True
2021-02-16,435.9578258646548,1519.9452092367362,0,0,659.958082010331,505.44695642079523,0.6603039555108368,pre,True
2021-02-17,499.0369957600102,1739.8675879551795,0,0,755.4480709705629,578.5805774859116,0.7558439892506466,pre,True
2021-02-18,405.56309488044775,1838.1681449333034,1,0,613.9461809192728,470.2074828851928,0.6142679403165816,pre,True
2021-02-19,667.0166713103831,3023.176449779341,1,0,1009.7376786248562,773.3352319736321,1.0102668660308725,pre,True
2021-02-20,602.1380146116675,2099.324146305054,0,0,911.5236053865336,698.1152964213887,0.912001320363867,pre,True
2021-02-21,332.34594039044924,1506.3198018639007,1,0,503.1091916952859,385.3199417076431,0.5033728631950548,pre,True
2021-02-22,325.6069875626558,1135.2125170784523,0,0,492.9076856799555,377.50683916838744,0.49316601073319666,pre,True
2021-02-23,414.40562883158395,1878.2459144213315,1,0,627.3321127692834,480.4594650896294,0.6276608875198891,pre,True
2021-02-24,362.0780938841384,1262.3672096658745,0,0,548.1180751917909,419.7912267715489,0.5484053351292396,pre,True
2021-02-25,453.1421621839082,1579.857540459507,0,0,685.9719323532672,525.3703755576145,0.6863314392976613,pre,True
2021-02-26,629.1340121189639,2193.444344740306,0,0,952.3904637839837,729.4142982194263,0.9528895964297326,pre,True
2021-02-27,635.5039988205091,2215.6529855663134,0,0,962.0334245397523,736.7996235874276,0.9625376109073704,pre,True
2021-02-28,269.3462916071095,939.0624075664709,0,0,407.7395827292911,312.2785169552315,0.40795327253871616,pre,True
2021-03-01,501.6905414985722,1918.8090962624656,0,1,795.5269885795104,647.2771799314238,1.830401116185387,pre,True
2021-03-02,364.91277679563274,1814.380114435149,1,0,578.6394966731557,470.8075866443148,1.3313720285853468,pre,True
2021-03-03,353.06776249374605,1755.4856065660003,1,0,559.8569449249921,455.525242610738,1.288155891134075,pre,True
2021-03-04,363.2181165131207,1389.195466613515,0,1,575.9522863717913,468.62114931318706,1.3251891173759796,pre,True
2021-03-05,411.6804109997908,1574.5485554100626,0,0,652.7985890297491,531.1468194496795,1.5020021736005174,pre,True
2021-03-06,429.45800127286327,1642.542266879498,0,0,680.9883827059331,554.0833262125111,1.566863115530416,pre,True
2021-03-07,194.13955618969857,742.5229609639986,0,0,307.8456612684477,250.47732426497004,0.7083116601798068,pre,True
2021-03-08,365.8123239347031,1399.1174970015209,0,0,580.0659019318485,471.9681752686362,1.33465399615543,pre,True
2021-03-09,388.7229007082092,1486.7432732067277,0,0,616.3950344142053,501.52722073172384,1.4182424671945952,pre,True
2021-03-10,372.5583954279753,1424.9191063096455,0,1,590.7630977046737,480.6719035046476,1.359266811765363,pre,True
2021-03-11,362.56449336084523,1386.6955628952435,0,0,574.9158409637467,467.77784987708645,1.3228043952245194,pre,True
2021-03-12,550.1078951957796,2735.187390810326,1,0,872.3020289593342,709.7448678157886,2.007050207446685,pre,True
2021-03-13,578.3080125766699,2875.4009855491017,1,0,917.0187469396991,746.128436853216,2.1099373900041964,pre,True
2021-03-14,216.57775167743227,828.3420267908583,0,0,343.4257422326928,279.4269071187094,0.7901766639394014,pre,True
2021-03-15,335.2193391482868,1282.1089177393944,0,0,531.554831768757,432.497347576556,1.2230365171149997,pre,True
2021-03-16,401.4113335934971,1995.854318328849,1,0,636.5149887846328,517.8977367697697,1.4645357890628938,pre,True
2021-03-17,380.28406811722976,1454.4673831948498,0,0,603.0136398633424,490.63950547784145,1.387453669487365,pre,True
2021-03-18,327.2791818896395,1627.2623959717512,1,0,518.9641830115543,422.2530193035187,1.194067119634428,pre,True
2021-03-19,475.7486692784033,1819.589564952485,0,0,754.3911532819575,613.807180990134,1.7357530653652562,pre,True
2021-03-20,538.3452545574472,2676.702452423558,1,0,853.6500965214526,694.5688016332687,1.9641346075444441,pre,True
2021-03-21,193.8224708242486,963.7032714564361,1,0,307.342861344922,250.06822322724088,0.7071547848575972,pre,True
2021-03-22,380.3907416537758,1454.8753760416826,0,0,603.1827913028654,490.7771348333852,1.3878428643080967,pre,True
2021-03-23,297.2278778850578,1136.8034845645207,0,0,471.3120520659675,383.48106388405836,1.0844259447609539,pre,True
2021-03-24,451.75969851223147,1727.8392696835917,0,0,716.352019405265,582.8568001027375,1.648230110008394,pre,True
2021-03-25,490.40185172500236,1875.6333956448916,0,0,777.6265965295601,632.7126014166865,1.789214710119026,pre,True
2021-03-26,462.7602712520372,2300.886916822147,1,0,733.795546401423,597.0496522928205,1.6883653307392323,pre,True
2021-03-27,546.5975932177911,2717.73384434793,1,0,866.7357690230546,705.215903888677,1.9942429883999286,pre,True
2021-03-28,154.53313886351432,768.3530750479372,1,0,245.0420576569326,199.3774369968092,0.5638089747885212,pre,True
2021-03-29,310.8375206316188,1188.8561029395437,0,0,492.8927621137879,401.040117619763,1.134080269914821,pre,True
2021-03-30,353.7730638437525,1353.0711001414527,0,0,560.9753360697318,456.4352168499779,1.2907291594568993,pre,True
2021-03-31,314.78898636142685,1203.9692210048693,0,1,499.1585721550128,406.138267540122,1.148497060115418,pre,True
2021-04-01,456.17544037385466,1480.8805397508204,0,0,691.0060107959267,510.72686056602333,0.6534638707693725,pre,True
2021-04-02,658.4641072988876,2137.5694443878397,0,0,997.4290936487328,737.2060758916834,0.9432390835543365,pre,True
2021-04-03,650.9134928566937,2113.057914390866,0,0,985.9915643497363,728.7525265154921,0.9324229516379854,pre,True
2021-04-04,206.14619933871924,669.2115969551427,0,0,312.2664006835792,230.7980480483491,0.29530106498910696,pre,True
2021-04-05,484.4271775709625,1572.5940432113835,0,0,733.8012130159963,542.3570619472948,0.6939340230635233,pre,True
2021-04-06,411.1773879374473,1334.8035389259817,0,0,622.8438039875439,460.3477475791489,0.5890048952969541,pre,True
2021-04-07,542.8443539393952,2290.9035413321,1,0,822.2904573541628,607.7600153928598,0.7776156744865993,pre,True
2021-04-08,448.9123264508952,1894.493018027785,1,0,680.0039818972482,502.5951922570798,0.6430595786530624,pre,True
2021-04-09,529.8148083669964,1719.9357307344058,0,1,802.5535458249312,593.172340748781,0.7589510631758111,pre,True
2021-04-10,680.8197137279936,2210.1423617024143,0,0,1031.2929474433172,762.2350618411018,0.9752631247841492,pre,True
2021-04-11,301.6504521753653,979.246677698032,0,0,456.9344536427905,337.72310999817597,0.4321093479655538,pre,True
2021-04-12,479.5606920337563,1556.7959903326018,0,0,726.4295518960881,536.9086211492319,0.6869628619822082,pre,True
2021-04-13,348.21355581729495,1469.525587532857,1,0,527.4673706966284,389.8544297416579,0.49881023373869926,pre,True
2021-04-14,486.07392495646394,1577.9398727787884,0,0,736.2956751043354,544.2007344642835,0.6962929618082904,pre,True
2021-04-15,422.34373794213764,1371.052817073092,0,0,639.7583817771078,472.84941771992436,0.6050005093757185,pre,True
2021-04-16,603.8411921826109,2548.3214765604453,1,0,914.6873251712158,676.0511177697879,0.8649926494294826,pre,True
2021-04-17,507.02870868794884,2139.7548963361664,1,0,768.0375889204713,567.661381315965,0.7263103473937332,pre,True
2021-04-18,287.6597199624083,933.8286186853567,0,0,435.7415545979265,322.0593058830586,0.41206785248459576,pre,True
2021-04-19,397.2896929166764,1676.6359598891008,1,0,601.8069837510387,444.79930228660123,0.5691109989116072,pre,True
2021-04-20,369.91023117980603,1200.8381300842564,0,0,560.3330880563707,414.1456868148885,0.5298903669733896,pre,True
2021-04-21,499.0611212772727,1620.1001571677227,0,0,755.9684367806564,558.7409955512138,0.7148969085075741,pre,True
2021-04-22,511.4308641803644,1660.2560049527262,0,1,774.7058915875866,572.5899654863935,0.7326163632665847,pre,True
2021-04-23,531.6169969735215,2243.5220190849495,1,0,805.2834673627418,595.1900428162227,0.7615326689319457,pre,True
2021-04-24,780.3984474216496,2533.4044136425878,0,0,1182.1329476707974,873.7218485844239,1.117908035067878,pre,True
2021-04-25,251.82441236140255,817.4966004188258,0,0,381.4589020054895,281.9386581483184,0.3607343593969954,pre,True
2021-04-26,450.551192932894,1462.6225673811632,0,0,682.4865061406074,504.43004143824606,0.6454072281322265,pre,True
2021-04-27,466.84279447311627,1515.5099294507156,0,0,707.1647189364555,522.6698627258876,0.6687446813602677,pre,True
2021-04-28,408.5873265706566,1326.3954328874424,0,0,618.9204275529952,457.44795553981805,0.5852946746746293,pre,True
